,Asiento,Grupo,Sexo,Tarea1,Tarea2,Tarea3,Tarea4,Tarea5,Tarea6,Asistencia,Conducta,Participacion,Proyecto1,Proyecto2,Examen,Autoevaluacion
403,403,F,F,9,7,7,8,6.6000000000000005,6.0,7,6.2,6.680000000000001,7.32,6.776,6.8688,6.6832
404,404,F,F,2,5,7,8,6.6000000000000005,3.3000000000000003,8,5.4,6.96,6.32,6.502,6.5266,6.2724
405,405,F,M,4,7,9,9,8.2,4.5,5,4.0,4.6,6.24,5.27,5.252999999999999,4.882000000000001
406,406,F,F,2,9,9,8,8.2,4.5,7,4.800000000000001,6.120000000000001,6.640000000000001,6.434000000000001,6.2822000000000005,5.890800000000001
407,407,F,F,1,5,7,8,6.6000000000000005,3.0,5,3.4000000000000004,4.36,4.92,4.652,4.5516000000000005,4.2424
408,408,F,F,1,6,8,9,7.4,3.3,7,4.6000000000000005,6.040000000000001,6.08,6.058000000000001,5.9614,5.6196
409,409,F,F,1,9,6,9,5.800000000000001,4.199999999999999,7,4.6000000000000005,6.040000000000001,5.360000000000001,6.448,5.862400000000001,5.5536
410,410,F,M,3,9,7,8,6.6000000000000005,4.8,5,3.8000000000000003,4.5200000000000005,5.32,5.344,4.959200000000001,4.628800000000001
411,411,F,M,3,7,7,9,6.6000000000000005,4.2,6,4.3999999999999995,5.359999999999999,5.720000000000001,5.771999999999999,5.5276000000000005,5.2264
412,412,F,F,7,7,7,8,6.6000000000000005,5.4,5,4.6000000000000005,4.84,6.120000000000001,5.428,5.3844,5.1416
413,413,F,F,8,9,7,9,6.6000000000000005,6.3,9,7.2,8.28,7.92,8.225999999999999,8.0838,7.8732
414,414,F,F,0,5,8,8,7.4,2.7,8,5.0,6.8,6.28,6.33,6.382999999999999,6.062
415,415,F,F,7,9,7,9,6.6000000000000005,6.0,7,5.800000000000001,6.5200000000000005,6.920000000000002,6.964,6.725200000000001,6.4728
416,416,F,M,2,6,9,8,8.2,3.6,8,5.4,6.96,7.04,6.632,6.781599999999999,6.442400000000001
417,417,F,F,6,6,7,8,6.6000000000000005,4.8,8,6.2,7.28,7.120000000000001,6.976,7.0687999999999995,6.863200000000001
418,418,F,M,3,8,7,9,6.6000000000000005,4.5,6,4.3999999999999995,5.359999999999999,5.720000000000001,5.901999999999999,5.5666,5.2524
419,419,F,F,0,7,9,8,8.2,3.3000000000000003,8,5.0,6.8,6.640000000000001,6.59,6.568999999999999,6.186
420,420,F,M,9,9,6,8,5.800000000000001,6.6,8,6.8,7.52,7.36,7.624,7.455200000000001,7.2928
421,421,F,M,4,7,8,8,7.4,4.5,8,5.8,7.119999999999999,7.080000000000001,6.933999999999999,6.9642,6.6788
422,422,F,F,6,7,8,9,7.4,5.1,7,5.6000000000000005,6.44,7.08,6.618,6.6294,6.3516
423,423,F,F,6,7,9,9,8.2,5.1,6,5.0,5.6,7.04,6.029999999999999,6.1209999999999996,5.7940000000000005
424,424,F,M,9,8,7,9,6.6000000000000005,6.3,9,7.3999999999999995,8.36,8.120000000000001,8.181999999999999,8.1706,7.9884
425,425,F,F,0,9,9,9,8.2,3.9,9,5.6,7.639999999999999,7.04,7.5379999999999985,7.2934,6.8876
426,426,F,M,2,5,8,9,7.4,3.3000000000000003,6,4.199999999999999,5.279999999999999,5.880000000000001,5.425999999999999,5.4318,5.1052
427,427,F,F,1,6,8,8,7.4,3.3,7,4.6000000000000005,6.040000000000001,6.08,5.958000000000001,5.931400000000001,5.599600000000001
428,428,F,F,2,7,7,9,6.6000000000000005,3.9000000000000004,9,6.0,7.8,6.720000000000001,7.45,7.2509999999999994,6.974
429,429,F,M,3,5,7,9,6.6000000000000005,3.6,9,6.2,7.88,6.92,7.276,7.2988,7.0632
430,430,F,F,1,5,7,8,6.6000000000000005,3.0,6,4.0,5.199999999999999,5.32,5.239999999999999,5.168,4.872
431,431,F,F,1,9,9,9,8.2,4.199999999999999,9,5.8,7.719999999999999,7.24,7.623999999999999,7.419199999999999,7.0287999999999995
432,432,F,M,9,7,8,8,7.4,6.0,6,5.6,5.84,7.280000000000001,6.188000000000001,6.3604,6.1256
433,433,F,F,9,7,6,8,5.800000000000001,6.0,5,5.0,5.0,6.16,5.6,5.528,5.352
434,434,F,M,4,8,8,8,7.4,4.8,8,5.8,7.119999999999999,7.080000000000001,7.063999999999999,7.0032,6.7048
435,435,F,M,3,8,6,8,5.800000000000001,4.5,9,6.2,7.88,6.5600000000000005,7.566000000000001,7.2778,7.049200000000001
436,436,F,F,9,7,6,8,5.800000000000001,6.0,8,6.8,7.52,7.36,7.363999999999999,7.3772,7.2408
437,437,F,M,7,7,9,8,8.2,5.4,7,5.800000000000001,6.5200000000000005,7.640000000000001,6.604,6.833200000000001,6.5448
438,438,F,M,4,5,6,9,5.800000000000001,3.9000000000000004,7,5.2,6.28,5.960000000000001,6.186,6.0838,5.873200000000001
439,439,F,M,6,8,9,9,8.2,5.3999999999999995,5,4.4,4.76,6.64,5.572,5.5436,5.1904
440,440,F,F,4,9,9,8,8.2,5.1,6,4.6,5.4399999999999995,6.640000000000001,6.017999999999999,5.9174,5.5436
441,441,F,F,6,7,9,8,8.2,5.1,8,6.2,7.28,7.84,7.106,7.3238,7.0332
442,442,F,M,8,5,9,9,8.2,5.1,9,7.2,8.28,8.64,7.7059999999999995,8.1438,7.9132
443,443,F,F,7,5,7,9,6.6000000000000005,4.800000000000001,6,5.2,5.68,6.520000000000001,5.856,5.952800000000001,5.7392
444,444,F,F,4,7,7,9,6.6000000000000005,4.5,7,5.2,6.28,6.32,6.446,6.2698,5.9972
445,445,F,M,1,8,6,8,5.800000000000001,3.9,9,5.8,7.719999999999999,6.16,7.393999999999999,7.026199999999999,6.766799999999999
446,446,F,F,2,9,9,8,8.2,4.5,7,4.800000000000001,6.120000000000001,6.640000000000001,6.434000000000001,6.2822000000000005,5.890800000000001
447,447,F,M,9,5,7,9,6.6000000000000005,5.3999999999999995,6,5.6,5.84,6.920000000000001,6.0280000000000005,6.204400000000001,6.021600000000001
448,448,F,M,7,8,7,8,6.6000000000000005,5.7,8,6.4,7.36,7.320000000000001,7.322,7.272600000000001,7.056400000000001
449,449,F,F,3,7,7,9,6.6000000000000005,4.2,5,3.8000000000000003,4.5200000000000005,5.32,5.184,4.911200000000001,4.596800000000001
450,450,F,F,0,7,9,9,8.2,3.3000000000000003,9,5.6,7.639999999999999,7.04,7.277999999999999,7.215399999999999,6.8355999999999995
451,451,F,M,6,9,6,9,5.800000000000001,5.7,9,6.8,8.12,7.16,8.053999999999998,7.7242,7.518799999999999
452,452,F,F,8,7,6,8,5.800000000000001,5.7,9,7.2,8.28,7.5600000000000005,7.866,7.867800000000001,7.7292000000000005
453,453,F,F,8,8,8,8,7.4,6.0,8,6.6000000000000005,7.44,7.880000000000001,7.408,7.506400000000001,7.2696000000000005
454,454,F,F,4,8,7,9,6.6000000000000005,4.8,8,5.8,7.119999999999999,6.720000000000001,7.164,6.9252,6.6528
455,455,F,M,6,7,9,9,8.2,5.1,6,5.0,5.6,7.04,6.029999999999999,6.1209999999999996,5.7940000000000005
456,456,F,M,0,7,9,9,8.2,3.3000000000000003,5,3.2,4.28,5.4399999999999995,4.926,4.7498000000000005,4.3172
457,457,F,M,8,8,7,8,6.6000000000000005,6.0,8,6.6000000000000005,7.44,7.5200000000000005,7.408,7.3984000000000005,7.1976
458,458,F,F,6,6,9,9,8.2,4.8,7,5.6000000000000005,6.44,7.4399999999999995,6.4879999999999995,6.6984,6.3976
459,459,F,F,3,5,7,9,6.6000000000000005,3.6,6,4.3999999999999995,5.359999999999999,5.720000000000001,5.512,5.4496,5.1744
460,460,F,M,7,6,6,9,5.800000000000001,5.1,5,4.6000000000000005,4.84,5.760000000000001,5.398,5.2674,5.0636
461,461,F,M,3,7,9,8,8.2,4.2,5,3.8000000000000003,4.5200000000000005,6.04,5.084,5.0972,4.7208000000000006
462,462,F,M,6,8,7,9,6.6000000000000005,5.3999999999999995,5,4.4,4.76,5.920000000000001,5.572,5.3276,5.0464
463,463,F,F,0,8,6,9,5.800000000000001,3.6,6,3.8,5.119999999999999,4.760000000000001,5.643999999999999,5.0812,4.7568
464,464,F,M,2,7,7,9,6.6000000000000005,3.9000000000000004,5,3.6,4.44,5.120000000000001,5.098000000000001,4.785400000000001,4.4556000000000004
465,465,F,F,5,6,7,9,6.6000000000000005,4.5,9,6.6,8.04,7.32,7.577999999999999,7.5894,7.3716
466,466,F,F,2,7,9,8,8.2,3.9000000000000004,7,4.800000000000001,6.120000000000001,6.640000000000001,6.174000000000001,6.204200000000001,5.838800000000001
467,467,F,M,1,6,9,9,8.2,3.3,8,5.2,6.88,6.84,6.646,6.6858,6.3212
468,468,F,M,2,7,9,9,8.2,3.9000000000000004,5,3.6,4.44,5.84,5.098000000000001,5.0014,4.599600000000001
469,469,F,F,6,6,6,8,5.800000000000001,4.8,9,6.8,8.12,7.16,7.563999999999999,7.5771999999999995,7.4208
470,470,F,M,3,5,6,8,5.800000000000001,3.6,9,6.2,7.88,6.5600000000000005,7.176,7.1608,6.9712000000000005
471,471,F,M,5,5,6,8,5.800000000000001,4.2,7,5.4,6.36,6.16,6.172000000000001,6.179600000000001,5.9944
472,472,F,M,1,7,9,8,8.2,3.6,6,4.0,5.199999999999999,6.04,5.499999999999999,5.462,5.068
473,473,F,M,9,9,8,8,7.4,6.6,6,5.6,5.84,7.280000000000001,6.448,6.438400000000001,6.1776
474,474,F,M,4,6,8,9,7.4,4.2,8,5.8,7.119999999999999,7.080000000000001,6.903999999999999,6.9552,6.6728
475,475,F,M,2,6,9,9,8.2,3.6,9,6.0,7.8,7.4399999999999995,7.32,7.428,7.0920000000000005
476,476,F,F,1,7,9,8,8.2,3.6,9,5.8,7.719999999999999,7.24,7.263999999999999,7.3112,6.956799999999999
477,477,F,M,2,6,8,9,7.4,3.6,6,4.199999999999999,5.279999999999999,5.880000000000001,5.555999999999999,5.4708,5.1312
478,478,F,M,2,7,6,9,5.800000000000001,3.9000000000000004,7,4.800000000000001,6.120000000000001,5.5600000000000005,6.274000000000001,5.910200000000001,5.642800000000001
479,479,F,M,1,8,9,9,8.2,3.9,8,5.2,6.88,6.84,6.906000000000001,6.7638,6.373200000000001
480,480,F,F,4,6,9,8,8.2,4.2,7,5.2,6.28,7.040000000000001,6.216,6.4168,6.0952
481,481,F,F,3,8,9,9,8.2,4.5,8,5.6000000000000005,7.04,7.24,7.078,7.015400000000001,6.655600000000001
482,482,F,M,6,5,8,8,7.4,4.5,8,6.2,7.28,7.48,6.846,7.1378,6.909200000000001
483,483,F,M,7,7,7,9,6.6000000000000005,5.4,8,6.4,7.36,7.320000000000001,7.292,7.2636,7.050400000000001
484,484,F,F,0,6,7,8,6.6000000000000005,3.0,7,4.4,5.960000000000001,5.520000000000001,5.872000000000001,5.697600000000001,5.386400000000001
485,485,F,M,4,6,8,9,7.4,4.2,9,6.3999999999999995,7.959999999999999,7.48,7.491999999999999,7.5716,7.3024
486,486,F,M,4,7,7,8,6.6000000000000005,4.5,7,5.2,6.28,6.32,6.346,6.239800000000001,5.9772
487,487,F,M,6,7,7,8,6.6000000000000005,5.1,5,4.4,4.76,5.920000000000001,5.342,5.2586,5.000400000000001
488,488,F,F,1,8,8,9,7.4,3.9,9,5.8,7.719999999999999,6.880000000000001,7.494,7.2722,6.9308
489,489,F,M,3,9,9,8,8.2,4.8,5,3.8000000000000003,4.5200000000000005,6.04,5.344,5.175199999999999,4.772800000000001
490,490,F,F,7,8,9,8,8.2,5.7,5,4.6000000000000005,4.84,6.84,5.558,5.6394,5.3116
491,491,F,F,2,9,7,9,6.6000000000000005,4.5,6,4.199999999999999,5.279999999999999,5.520000000000001,5.946,5.4798,5.1372
492,492,F,M,4,8,8,9,7.4,4.8,5,4.0,4.6,5.880000000000001,5.4,5.184,4.836
493,493,F,F,8,6,7,8,6.6000000000000005,5.3999999999999995,9,7.2,8.28,7.92,7.735999999999999,7.9368,7.7752
494,494,F,F,2,9,8,8,7.4,4.5,9,6.0,7.8,7.08,7.61,7.407,7.078
495,495,F,F,4,5,6,9,5.800000000000001,3.9000000000000004,8,5.8,7.119999999999999,6.36,6.773999999999999,6.700199999999999,6.5028
496,496,F,M,3,9,9,9,8.2,4.8,7,5.000000000000001,6.200000000000001,6.84,6.620000000000001,6.438000000000001,6.052000000000001
497,497,F,F,3,9,6,9,5.800000000000001,4.8,5,3.8000000000000003,4.5200000000000005,4.960000000000001,5.444000000000001,4.881200000000001,4.5768
498,498,F,F,5,7,9,8,8.2,4.800000000000001,8,6.0,7.2,7.64,7.02,7.198,6.8919999999999995
499,499,F,M,7,8,9,8,8.2,5.7,7,5.800000000000001,6.5200000000000005,7.640000000000001,6.734,6.872200000000001,6.5708
0,0,G,M,9,5,6,9,4.800000000000001,4.6,7,6.2,6.680000000000001,6.76,6.536,6.6288,6.5232
1,1,G,F,7,8,8,9,6.4,4.9,6,5.2,5.68,6.680000000000001,6.166,6.093800000000001,5.833200000000001
2,2,G,F,7,7,9,8,7.2,4.6000000000000005,7,5.800000000000001,6.5200000000000005,7.440000000000001,6.524,6.7492,6.488800000000001
3,3,G,M,0,8,9,9,7.2,2.8,8,5.0,6.8,6.44,6.74,6.554,6.176
4,4,G,F,9,5,6,9,4.800000000000001,4.6,8,6.8,7.52,7.16,7.123999999999999,7.2452000000000005,7.152799999999999
5,5,G,M,8,9,7,8,5.6000000000000005,5.5,9,7.2,8.28,7.720000000000001,8.046,7.9698,7.7972
6,6,G,F,2,7,8,9,6.4,3.1,6,4.199999999999999,5.279999999999999,5.680000000000001,5.606,5.4258,5.1011999999999995
7,7,G,M,4,7,9,9,7.2,3.6999999999999997,6,4.6,5.4399999999999995,6.44,5.778,5.7854,5.4556
8,8,G,M,6,6,6,9,4.800000000000001,3.9999999999999996,5,4.4,4.76,5.36,5.231999999999999,5.0576,4.8664000000000005
9,9,G,F,9,9,6,9,4.800000000000001,5.8,5,5.0,5.0,5.96,5.88,5.552,5.368
10,10,G,F,5,5,7,9,5.6000000000000005,3.4,9,6.6,8.04,7.120000000000001,7.367999999999999,7.4664,7.2896
11,11,G,M,7,7,9,9,7.2,4.6000000000000005,9,7.0,8.2,8.24,7.799999999999999,8.012,7.768
12,12,G,F,4,7,8,9,6.4,3.6999999999999997,8,5.8,7.119999999999999,6.880000000000001,6.953999999999999,6.9102,6.642799999999999
13,13,G,F,5,8,9,9,7.2,4.3,5,4.2,4.68,6.24,5.406000000000001,5.3338,4.9932
14,14,G,M,0,5,9,8,7.2,1.9,5,3.2,4.28,5.24,4.486,4.5578,4.1892
15,15,G,M,4,8,6,9,4.800000000000001,3.9999999999999996,8,5.8,7.119999999999999,6.16,7.084,6.7332,6.5248
16,16,G,F,6,5,6,8,4.800000000000001,3.6999999999999997,6,5.0,5.6,5.760000000000001,5.59,5.605,5.45
17,17,G,F,7,8,9,8,7.2,4.9,9,7.0,8.2,8.24,7.83,8.021,7.774
18,18,G,M,0,8,7,8,5.6000000000000005,2.8,5,3.2,4.28,4.5200000000000005,4.876,4.4588,4.1232
19,19,G,F,1,7,8,8,6.4,2.8,8,5.2,6.88,6.28,6.596,6.502800000000001,6.199200000000001
20,20,G,F,8,5,6,8,4.800000000000001,4.3,5,4.8,4.92,5.760000000000001,5.1739999999999995,5.2402,5.102799999999999
21,21,G,F,1,9,8,8,6.4,3.3999999999999995,9,5.8,7.719999999999999,6.68,7.443999999999999,7.1972,6.880799999999999
22,22,G,F,3,5,9,8,7.2,2.8,5,3.8000000000000003,4.5200000000000005,5.840000000000001,4.744,4.9352,4.612800000000001
23,23,G,F,8,5,6,8,4.800000000000001,4.3,9,7.2,8.28,7.360000000000001,7.526,7.7058,7.621200000000001
24,24,G,F,9,5,8,9,6.4,4.6,8,6.8,7.52,7.880000000000001,7.123999999999999,7.4612,7.296799999999999
25,25,G,F,3,8,6,8,4.800000000000001,3.6999999999999997,5,3.8000000000000003,4.5200000000000005,4.760000000000001,5.134,4.728200000000001,4.4748
26,26,G,M,8,6,9,9,7.2,4.6,5,4.8,4.92,6.840000000000001,5.404,5.6332,5.364800000000001
27,27,G,F,0,8,9,8,7.2,2.8,7,4.4,5.960000000000001,6.040000000000001,6.0520000000000005,5.9076,5.526400000000001
28,28,G,M,7,6,8,8,6.4,4.3,9,7.0,8.2,7.880000000000001,7.569999999999999,7.835,7.65
29,29,G,M,6,7,6,9,4.800000000000001,4.3,8,6.2,7.28,6.5600000000000005,7.126,6.9458,6.781200000000001
30,30,G,M,7,7,7,8,5.6000000000000005,4.6000000000000005,5,4.6000000000000005,4.84,5.92,5.348,5.3004,5.0856
31,31,G,M,0,7,9,9,7.2,2.5,9,5.6,7.639999999999999,6.84,7.197999999999999,7.131399999999999,6.779599999999999
32,32,G,F,7,7,7,9,5.6000000000000005,4.6000000000000005,8,6.4,7.36,7.120000000000001,7.212,7.179600000000001,6.994400000000001
33,33,G,F,2,6,6,8,4.800000000000001,2.8,6,4.199999999999999,5.279999999999999,4.960000000000001,5.3759999999999994,5.1408000000000005,4.911199999999999
34,34,G,F,2,8,7,8,5.6000000000000005,3.4,9,6.0,7.8,6.5200000000000005,7.4,7.176,6.924
35,35,G,M,0,7,9,8,7.2,2.5,6,3.8,5.119999999999999,5.640000000000001,5.334,5.2522,4.8708
36,36,G,M,4,8,9,9,7.2,3.9999999999999996,9,6.3999999999999995,7.959999999999999,7.640000000000001,7.671999999999999,7.6736,7.370399999999999
37,37,G,F,4,7,8,9,6.4,3.6999999999999997,7,5.2,6.28,6.48,6.366,6.2938,6.0132
38,38,G,M,2,8,7,8,5.6000000000000005,3.4,7,4.800000000000001,6.120000000000001,5.720000000000001,6.224000000000001,5.943200000000001,5.664800000000001
39,39,G,F,1,8,9,8,7.2,3.0999999999999996,6,4.0,5.199999999999999,5.840000000000001,5.549999999999999,5.417,5.038
40,40,G,F,8,6,7,9,5.6000000000000005,4.6,8,6.6000000000000005,7.44,7.32,7.168,7.266400000000001,7.1096
41,41,G,M,6,5,9,9,7.2,3.6999999999999997,8,6.2,7.28,7.640000000000001,6.866,7.191800000000001,6.945200000000001
42,42,G,F,3,7,6,9,4.800000000000001,3.4,6,4.3999999999999995,5.359999999999999,5.160000000000001,5.691999999999999,5.3356,5.0984
43,43,G,M,7,9,6,8,4.800000000000001,5.2,7,5.800000000000001,6.5200000000000005,6.360000000000001,6.784000000000001,6.503200000000001,6.3248
44,44,G,F,6,9,8,9,6.4,4.9,6,5.0,5.6,6.48,6.209999999999999,6.007,5.718
45,45,G,M,1,5,7,9,5.6000000000000005,2.2,5,3.4000000000000004,4.36,4.720000000000001,4.672,4.4976,4.2064
46,46,G,M,0,7,8,9,6.4,2.5,5,3.2,4.28,4.880000000000001,4.846,4.5578,4.1892
47,47,G,F,4,8,6,8,4.800000000000001,3.9999999999999996,5,4.0,4.6,4.96,5.22,4.854,4.616
48,48,G,M,4,7,9,9,7.2,3.6999999999999997,8,5.8,7.119999999999999,7.24,6.953999999999999,7.0182,6.714799999999999
49,49,G,M,0,8,6,9,4.800000000000001,2.8,6,3.8,5.119999999999999,4.5600000000000005,5.563999999999999,4.9972,4.7008
50,50,G,F,9,6,7,8,5.6000000000000005,4.9,7,6.2,6.680000000000001,7.120000000000001,6.566000000000001,6.745800000000001,6.6012
51,51,G,F,3,7,8,9,6.4,3.4,6,4.3999999999999995,5.359999999999999,5.880000000000001,5.691999999999999,5.5516,5.2424
52,52,G,M,6,7,7,8,5.6000000000000005,4.3,8,6.2,7.28,6.920000000000001,7.026,7.0238,6.833200000000001
53,53,G,F,7,6,8,8,6.4,4.3,8,6.4,7.36,7.48,6.982,7.2186,7.0204
54,54,G,M,0,8,7,8,5.6000000000000005,2.8,9,5.6,7.639999999999999,6.120000000000001,7.227999999999999,6.9244,6.6415999999999995
55,55,G,F,4,8,6,9,4.800000000000001,3.9999999999999996,8,5.8,7.119999999999999,6.16,7.084,6.7332,6.5248
56,56,G,M,2,9,6,9,4.800000000000001,3.6999999999999997,5,3.6,4.44,4.5600000000000005,5.2780000000000005,4.6714,4.3796
57,57,G,F,3,8,8,8,6.4,3.6999999999999997,9,6.2,7.88,7.08,7.486000000000001,7.4098,7.137200000000001
58,58,G,M,9,6,9,9,7.2,4.9,5,5.0,5.0,7.04,5.49,5.759,5.506
59,59,G,F,8,9,7,8,5.6000000000000005,5.5,5,4.8,4.92,6.12,5.694,5.5042,5.2788
60,60,G,M,3,6,9,8,7.2,3.0999999999999996,6,4.3999999999999995,5.359999999999999,6.240000000000001,5.462,5.5906,5.2684
61,61,G,F,7,9,9,8,7.2,5.2,6,5.2,5.68,7.040000000000001,6.196,6.2108,5.911200000000001
62,62,G,F,6,9,9,9,7.2,4.9,7,5.6000000000000005,6.44,7.24,6.798,6.731400000000001,6.419600000000001
63,63,G,F,9,8,9,8,7.2,5.5,7,6.2,6.680000000000001,7.84,6.8260000000000005,7.0398000000000005,6.7972
64,64,G,F,0,9,7,9,5.6000000000000005,3.0999999999999996,7,4.4,5.960000000000001,5.32,6.282,5.7606,5.428400000000001
65,65,G,M,4,7,9,9,7.2,3.6999999999999997,5,4.0,4.6,6.04,5.1899999999999995,5.169,4.8260000000000005
66,66,G,F,1,6,6,8,4.800000000000001,2.4999999999999996,7,4.6000000000000005,6.040000000000001,5.16,5.878000000000001,5.631400000000001,5.3996
67,67,G,M,5,6,6,9,4.800000000000001,3.6999999999999997,8,6.0,7.2,6.36,6.91,6.781000000000001,6.614000000000001
68,68,G,F,2,9,6,8,4.800000000000001,3.6999999999999997,8,5.4,6.96,5.760000000000001,6.942,6.490600000000001,6.2484
69,69,G,M,8,9,8,9,6.4,5.5,9,7.2,8.28,8.08,8.145999999999999,8.1078,7.8892
70,70,G,M,2,8,9,8,7.2,3.4,9,6.0,7.8,7.24,7.4,7.392,7.0680000000000005
71,71,G,M,6,6,8,9,6.4,3.9999999999999996,8,6.2,7.28,7.28,6.996,7.1228,6.899200000000001
72,72,G,F,0,9,6,8,4.800000000000001,3.0999999999999996,8,5.0,6.8,5.36,6.77,6.238999999999999,5.966
73,73,G,F,6,7,7,9,5.6000000000000005,4.3,5,4.4,4.76,5.720000000000001,5.362,5.2046,4.9644
74,74,G,M,1,7,8,8,6.4,2.8,8,5.2,6.88,6.28,6.596,6.502800000000001,6.199200000000001
75,75,G,F,9,9,6,8,4.800000000000001,5.8,9,7.3999999999999995,8.36,7.5600000000000005,8.132,7.9876,7.8664000000000005
76,76,G,F,0,7,8,8,6.4,2.5,5,3.2,4.28,4.880000000000001,4.746,4.527800000000001,4.1692
77,77,G,F,8,9,9,9,7.2,5.5,7,6.000000000000001,6.6000000000000005,7.640000000000001,6.970000000000001,6.983000000000001,6.702000000000001
78,78,G,M,8,9,6,9,4.800000000000001,5.5,7,6.000000000000001,6.6000000000000005,6.5600000000000005,6.970000000000001,6.659000000000001,6.486000000000001
79,79,G,M,0,6,7,9,5.6000000000000005,2.1999999999999997,5,3.2,4.28,4.5200000000000005,4.716,4.4108,4.0912
80,80,G,F,2,5,7,8,5.6000000000000005,2.5,8,5.4,6.96,6.120000000000001,6.422,6.4426000000000005,6.2164
81,81,G,M,2,7,9,9,7.2,3.1,8,5.4,6.96,6.840000000000001,6.782,6.7666,6.4324
82,82,G,F,2,9,8,9,6.4,3.6999999999999997,7,4.800000000000001,6.120000000000001,6.08,6.454000000000001,6.1202000000000005,5.782800000000001
83,83,G,M,3,6,8,9,6.4,3.0999999999999996,5,3.8000000000000003,4.5200000000000005,5.48,4.974,4.8962,4.5868
84,84,G,M,9,8,9,9,7.2,5.5,9,7.3999999999999995,8.36,8.64,8.102,8.302600000000002,8.0764
85,85,G,M,1,8,7,9,5.6000000000000005,3.0999999999999996,9,5.8,7.719999999999999,6.32,7.414,7.0802,6.8027999999999995
86,86,G,F,0,9,6,8,4.800000000000001,3.0999999999999996,5,3.2,4.28,4.16,5.006,4.3898,4.0771999999999995
87,87,G,F,8,8,9,9,7.2,5.2,5,4.8,4.92,6.840000000000001,5.664,5.7112,5.4168
88,88,G,F,8,7,8,8,6.4,4.9,5,4.8,4.92,6.48,5.434,5.5342,5.2988
89,89,G,M,9,5,7,8,5.6000000000000005,4.6,6,5.6,5.84,6.720000000000001,5.848,6.0904,5.9456
90,90,G,M,0,8,6,8,4.800000000000001,2.8,6,3.8,5.119999999999999,4.5600000000000005,5.4639999999999995,4.9672,4.6808
91,91,G,M,2,7,6,9,4.800000000000001,3.1,8,5.4,6.96,5.760000000000001,6.782,6.4426000000000005,6.2164
92,92,G,M,3,6,7,9,5.6000000000000005,3.0999999999999996,9,6.2,7.88,6.720000000000001,7.3260000000000005,7.2538,7.033200000000001
93,93,G,M,2,6,9,8,7.2,2.8,7,4.800000000000001,6.120000000000001,6.440000000000001,5.964,6.081200000000001,5.756800000000001
94,94,G,F,0,8,8,9,6.4,2.8,6,3.8,5.119999999999999,5.280000000000001,5.563999999999999,5.2132000000000005,4.8448
95,95,G,M,2,5,9,8,7.2,2.5,8,5.4,6.96,6.840000000000001,6.422,6.6586,6.3604
96,96,G,F,3,9,6,8,4.800000000000001,3.9999999999999996,9,6.2,7.88,6.360000000000001,7.616,7.2328,7.0192000000000005
97,97,G,F,5,5,9,9,7.2,3.4,8,6.0,7.2,7.44,6.78,7.066000000000001,6.804
98,98,G,F,0,7,8,8,6.4,2.5,5,3.2,4.28,4.880000000000001,4.746,4.527800000000001,4.1692
99,99,G,M,3,5,6,9,4.800000000000001,2.8,8,5.6000000000000005,7.04,5.960000000000001,6.608,6.490399999999999,6.3056
100,100,G,F,1,7,6,8,4.800000000000001,2.8,8,5.2,6.88,5.5600000000000005,6.596,6.2867999999999995,6.055200000000001
101,101,G,M,7,6,9,9,7.2,4.3,6,5.2,5.68,7.040000000000001,5.906,6.1238,5.853200000000001
102,102,G,M,9,6,9,9,7.2,4.9,5,5.0,5.0,7.04,5.49,5.759,5.506
103,103,G,M,7,6,9,9,7.2,4.3,5,4.6000000000000005,4.84,6.640000000000001,5.318,5.5074,5.2236
104,104,G,M,1,5,8,8,6.4,2.2,5,3.4000000000000004,4.36,5.08,4.572,4.5756,4.2584
105,105,G,M,5,6,6,8,4.800000000000001,3.6999999999999997,9,6.6,8.04,6.76,7.398,7.3674,7.223599999999999
106,106,G,F,5,5,6,8,4.800000000000001,3.4,5,4.2,4.68,5.16,4.916,4.8628,4.6792
107,107,G,F,6,8,6,8,4.800000000000001,4.6,8,6.2,7.28,6.5600000000000005,7.156000000000001,6.9548000000000005,6.787200000000001
108,108,G,M,0,6,8,9,6.4,2.1999999999999997,7,4.4,5.960000000000001,5.680000000000001,5.892,5.751600000000001,5.4224000000000006
109,109,G,M,6,6,9,9,7.2,3.9999999999999996,8,6.2,7.28,7.640000000000001,6.996,7.2308,6.971200000000001
110,110,G,F,5,5,7,8,5.6000000000000005,3.4,5,4.2,4.68,5.5200000000000005,4.916,4.9708000000000006,4.7512
111,111,G,F,7,5,7,9,5.6000000000000005,4.0,8,6.4,7.36,7.120000000000001,6.952,7.101600000000001,6.942400000000001
112,112,G,F,5,8,7,8,5.6000000000000005,4.3,6,4.8,5.52,5.920000000000001,5.894,5.7042,5.4588
113,113,G,M,6,9,6,8,4.800000000000001,4.9,6,5.0,5.6,5.760000000000001,6.109999999999999,5.761,5.554
114,114,G,F,8,6,7,8,5.6000000000000005,4.6,8,6.6000000000000005,7.44,7.32,7.0680000000000005,7.2364,7.089600000000001
115,115,G,F,4,6,8,8,6.4,3.4,7,5.2,6.28,6.48,6.136,6.2248,5.9672
116,116,G,F,0,5,6,9,4.800000000000001,1.9,5,3.2,4.28,4.16,4.586,4.2638,3.9932
117,117,G,M,5,9,9,8,7.2,4.6,8,6.0,7.2,7.44,7.2,7.192,6.888000000000001
